名詞クラス,名詞,co_freq
未登録,abs/cm,8
未登録,L/min,8
未登録,FBKタービンSX-,8
未登録,3,8
未登録,油値-,7
未登録,明らか,7
未登録,バラツキ,7
未登録,シーケンス3,7
未登録,SYNMAX,7
未登録,-%,7
未登録,＃G同様,6
未登録,＃-同様,6
未登録,間、ヶ月,6
未登録,緩やか,6
未登録,経緯お客様,6
未登録,累積稼動月数,6
未登録,測定No.,6
未登録,油カタログ値mm/s,6
未登録,油.mm/s,6
未登録,健全,6
未登録,三つ全て,6
未登録,ミスアライメント,6
未登録,マイクロディンプル,6
未登録,ピット,6
未登録,よそcm,6
未登録,あと,6
未登録,電磁弁スプール,5
未登録,速やか,5
未登録,通りTS-,5
未登録,製造ロット,5
未登録,管理限界値.mgKOH/g,5
未登録,確実,5
未登録,油モービルギヤ,5
未登録,油カタログ値mgKOH/g,5
未登録,毎,5
未登録,機械メーカ,5
未登録,摩耗体積cm,5
未登録,微視的,5
未登録,延長化,5
未登録,年月頃,5
未登録,図b,5
未登録,同じよう,5
未登録,前回ppm,5
未登録,写真b,5
未登録,下表a,5
未登録,ポリマ,5
未登録,ニッケルppm,5
未登録,ダスト,5
未登録,グリース値ppm,5
未登録,ばらつき,5
未登録,きれい,5
未登録,+%,5
未登録,長期間,4
未登録,運転時間h,4
未登録,軽微,4
未登録,赤丸,4
未登録,考察精点A,4
未登録,滑らか,4
未登録,注意レベル1,4
未登録,油量ットル,4
未登録,油量mL,4
未登録,採取試料,4
未登録,微小,4
未登録,当り,4
未登録,延伸化,4
未登録,定性的,4
未登録,図a,4
未登録,号ST同様,4
未登録,台金間,4
未登録,前回min,4
未登録,前々回同様,4
未登録,分析結果フェログラフィー,4
未登録,入念,4
未登録,入口弁圧油槽,4
未登録,偏析,4
未登録,何処,4
未登録,丁寧,4
未登録,ローラ,4
未登録,モービルギヤ,4
未登録,フリクションポリマ-,4
未登録,テンパーカラー,4
未登録,チャンク,4
未登録,ダフニｰメカニックオイル,4
未登録,スーパーマルパス,4
未登録,ほか,4
未登録,さ低速低速-中速.中速-高速.高速.,4
未登録,いた事,4
未登録,あたりcm,4
未登録,cm-,4
未登録,No.ローラ,4
未登録,No.ブロワ,4
未登録,IRIR,4
未登録,.~.％,4
未登録,.mm/h,4
未登録,./ml,4
未登録,.%,4
未登録,銀ろう,3
未登録,鉄濃度ppm,3
未登録,酸化防止剤TS-,3
未登録,適当,3
未登録,遊星歯車個,3
未登録,粒子フェログラフィー,3
未登録,油カタログ値.mms,3
未登録,明確,3
未登録,分解点検後ヶ月ごと,3
未登録,今回mg/ml,3
未登録,下図b,3
未登録,ワレ,3
未登録,レーシング,3
未登録,マルティノックNo.,3
未登録,マリンFW-,3
未登録,ベーパ,3
未登録,フｪログラフｨ-,3
未登録,サイコロ,3
未登録,カム・カムロール,3
未登録,とおり％,3
未登録,~ヶ月毎,3
未登録,~ヶ月,3
未登録,mm/Nmm,3
未登録,cm-、cm-、cm-,3
未登録,X線マイクロアナリシスフェログラフィー,3
未登録,Aミル,3
未登録,A-,3
未登録,.pm,3
未登録,-、シーケンス3,3
未登録,＝.≒,2
未登録,＝.,2
未登録,％、％,2
未登録,＃-,2
未登録,酸価値.gKOH/g,2
未登録,酸価値.KOH/g,2
未登録,酸価IRRBOT,2
未登録,週間毎,2
未登録,軸変位,2
未登録,軸受回転トルク,2
未登録,調速機圧油槽,2
未登録,調速機同様,2
未登録,試料油A,2
未登録,観察結果フェログラフィー,2
未登録,装置側同様,2
未登録,裂,2
未登録,表面積cm,2
未登録,組合せ,2
未登録,累積錫濃度ppm,2
未登録,粒子サイズごと,2
未登録,簡単,2
未登録,確認酸化防止剤TS-,2
未登録,砂やや,2
未登録,目処,2
未登録,潤滑油添加剤SYNMAX,2
未登録,添図,2
未登録,油値mgKOH,2
未登録,油値.,2
未登録,油カタログ値.mgKOH/g,2
未登録,汚染度前々回,2
未登録,比較設備名AB計数汚染度NAS級NAS級D-SOAP鉄..D-SOAP銅..Is値..表a,2
未登録,比較的,2
未登録,比較EMBEDExcel.Sheet.,2
未登録,歯当り,2
未登録,桁,2
未登録,有機化物,2
未登録,月日同様,2
未登録,最適,2
未登録,最良,2
未登録,時間毎,2
未登録,数個/ml,2
未登録,数ppm,2
未登録,摩耗状態フェログラフィー,2
未登録,慎重,2
未登録,微小なすべり,2
未登録,当社製酸化防止剤TS-,2
未登録,左辺,2
未登録,始動トルク,2
未登録,多目,2
未登録,圧倒的,2
未登録,回転数等,2
未登録,回転数rpm,2
未登録,同軸,2
未登録,号機同様,2
未登録,右辺,2
未登録,前回.mgKOH/g,2
未登録,内輪同様,2
未登録,内約％,2
未登録,偏心,2
未登録,今年度ppm,2
未登録,今回ヶ月,2
未登録,今回min,2
未登録,亜鉛DTP,2
未登録,二桁,2
未登録,上部フランジ,2
未登録,万個,2
未登録,一定周速,2
未登録,・式cm,2
未登録,ロットNo.,2
未登録,ミル,2
未登録,マイクロピッチング,2
未登録,ポンプ同様,2
未登録,ボトムブロー,2
未登録,フライアッシュ,2
未登録,フェログラフィーカーボン,2
未登録,フェノール,2
未登録,データ同様,2
未登録,データシート~,2
未登録,デタ,2
未登録,セグメント,2
未登録,ズレ,2
未登録,サンプル分ml,2
未登録,グリース試料,2
未登録,グリース.mgKOH/g,2
未登録,クサビ,2
未登録,カタログ値.mm/s,2
未登録,エピノックAリン-,2
未登録,よそ分の,2
未登録,なめらか,2
未登録,たび,2
未登録,こう着,2
未登録,≒.,2
未登録,~mm/h,2
未登録,~cm-,2
未登録,~.,2
未登録,~%,2
未登録,mm×mm×mm,2
未登録,m/h,2
未登録,m-,2
未登録,kgf/cm,2
未登録,cm×cm,2
未登録,X線分析フェログラフィー,2
未登録,SEM写真~,2
未登録,Rmaxs,2
未登録,No.ゲート同様,2
未登録,No.~,2
未登録,BROT,2
未登録,.mass％,2
未登録,.KOH/g,2
未登録,+％、-％,2
未登録,高面圧下,1
未登録,錫ppm,1
未登録,錫.,1
未登録,銅濃度増加速度.ppm/h,1
未登録,銅濃度ppm,1
未登録,酸価mgKOH/g,1
未登録,配管メクラ,1
未登録,過酷,1
未登録,通常ヶ月,1
未登録,通常rpm,1
未登録,負荷無し,1
未登録,試料油量ml,1
未登録,試料A,1
未登録,計画通りヶ月,1
未登録,表面正常,1
未登録,芯出し不良カップリング,1
未登録,線a,1
未登録,綺麗,1
未登録,結果起動トルク,1
未登録,累計鉄濃度ppm,1
未登録,累計鉄濃度pm,1
未登録,粘度同様,1
未登録,粘度.mm/s,1
未登録,管理限界値±％,1
未登録,管理限界値min,1
未登録,管理限界値.ppm,1
未登録,管理基準値mgKOH/g,1
未登録,石炭ミル同様,1
未登録,発生マイクロフレーキング,1
未登録,特別,1
未登録,濾過機採油ポート,1
未登録,濃度化,1
未登録,潤滑状態正常,1
未登録,清浄分散剤TS-,1
未登録,消泡,1
未登録,油清浄器入口側同様,1
未登録,油圧槽,1
未登録,油圧チャンバー,1
未登録,油値.ppm,1
未登録,油値.mgKOH,1
未登録,油中金属濃度前々回,1
未登録,油デｰタ,1
未登録,油データmin,1
未登録,水分値ppm,1
未登録,比較試料,1
未登録,比較表a,1
未登録,歯数等,1
未登録,正常ラビング,1
未登録,最速,1
未登録,最大ストロークmm,1
未登録,更油後ヶ月,1
未登録,更油前々回,1
未登録,摩耗粒子切削粒子疲労摩耗粒子試料,1
未登録,摩耗摩耗良好,1
未登録,捕捉さ,1
未登録,持ち込みメインテナンス,1
未登録,想定どおり,1
未登録,形態パラメータ,1
未登録,希,1
未登録,実寸,1
未登録,外部混入異物前々回,1
未登録,変位,1
未登録,図~,1
未登録,品番,1
未登録,号E-ロｰル,1
未登録,原因精点A,1
未登録,原因お客様,1
未登録,前回g/cm,1
未登録,前回.mg/ml,1
未登録,別紙図A,1
未登録,分析フェログラフィー,1
未登録,写真A,1
未登録,保修,1
未登録,依頼試料,1
未登録,使用開始ヶ月,1
未登録,今回.mgKOH/g,1
未登録,今回.,1
未登録,交換周期延伸化,1
未登録,下図a,1
未登録,一定期間毎,1
未登録,ロイヤルパープル,1
未登録,ラビリンスシル,1
未登録,ラインフィルタ＃A同様,1
未登録,メタルタッチ,1
未登録,マイクロクラック,1
未登録,ボス油同様,1
未登録,フラッシンング,1
未登録,パッキン,1
未登録,ニッケル濃度ppm,1
未登録,ナトリウムガ,1
未登録,ドレンバルブドレンバルブ,1
未登録,スラストメタル同様,1
未登録,シーケンス2,1
未登録,シビア粒子同様,1
未登録,サイコロ個,1
未登録,コンタミナント,1
未登録,グラフ~,1
未登録,ギヤ個,1
未登録,ガスクロマトグラフィー,1
未登録,カルシウ,1
未登録,オイルゲージオイルゲージ,1
未登録,まわり,1
未登録,ふたつ,1
未登録,じき,1
未登録,さ低速.低速-中速.中速-高速.高速.,1
未登録,いっしょ,1
未登録,pppm,1
未登録,pH,1
未登録,ml/ml,1
未登録,mg/m,1
未登録,b,1
未登録,X線マイクロアナライザーフェログラフィー,1
未登録,XMAフェログラフィー,1
未登録,SOAeq\o,1
未登録,SOAP同様,1
未登録,S/cm,1
未登録,PEEK材標準試料,1
未登録,No.圧油集油槽同様,1
未登録,No.-,1
未登録,N-,1
未登録,IRチャート~、写真~,1
未登録,IRチャート~,1
未登録,EMBEDExcel.Sheet.,1
未登録,E-ロール採油口E-ロール同様,1
未登録,D-SOAeq\o,1
未登録,CミルNo.ローラ,1
未登録,B号機同様,1
未登録,B-充填高圧注入ポンプ同様,1
未登録,2.フェログラフィー,1
未登録,/,1
未登録,.ヶ月,1
未登録,.wt%,1
未登録,-、シーケンス2,1
未登録,-~-,1
未登録,+mm,1
未登録,+.%,1
時間,場合,11565
時間,汚染度,6575
時間,計数汚染度,5519
時間,重量汚染度,4115
時間,前回,3431
時間,今後,2796
時間,今回,2715
時間,中,1380
時間,時間,1280
時間,際,1150
時間,油槽内,1012
時間,管理限界値内,944
時間,計数汚染度計数汚染度,941
時間,年月,939
時間,減速機,839
時間,酸化安定度,789
時間,時期,777
時間,潤滑油中,728
時間,摩耗進行速度,723
時間,摩耗速度,675
時間,ヶ月後,633
時間,酸化速度,623
時間,過程,591
時間,摩耗推移,581
時間,機器停止中,537
時間,稼働時間,491
時間,分析周期,490
時間,ヶ月間,467
時間,間,427
時間,油中汚染度,363
時間,次回採油時期,344
時間,油濾過機,343
時間,早期,332
時間,ちょう度,326
時間,直近,304
時間,使用期間,290
時間,清浄度,285
時間,使用時間,279
時間,年,265
時間,現時点,262
時間,濾過機,249
時間,油循環中,244
時間,外部混入異物計数汚染度,240
時間,採油時,234
時間,停止中,227
時間,次回分析時期,222
時間,過酷度,221
時間,周期,217
時間,光学顕微鏡写真重量汚染度,216
時間,分析時,211
時間,時点,209
時間,運転時間,205
時間,油中,203
時間,年間,202
時間,なじみ過程,202
時間,元,197
時間,停止直後,186
時間,進行速度,179
時間,汚染度計数汚染度,179
時間,継続使用期間,172
時間,早め,167
時間,推移,156
時間,検時,149
時間,採油周期,149
時間,タイミング,142
時間,現在,139
時間,摩耗過酷度,138
時間,当該機,136
時間,交換時期,135
時間,管理目安内,134
時間,濾過後,133
時間,範囲内,130
時間,燃焼ガス中,127
時間,ここ,123
時間,汚染度前回,116
時間,ISOVG規格内,114
時間,配管内,113
時間,数汚染度,108
時間,主機停止中,108
時間,減速機減速機,105
時間,良好重量汚染度,98
時間,良好計数汚染度,98
時間,時,98
時間,こと計数汚染度,98
時間,潤滑系統内,92
時間,起動時,91
時間,進行度,89
時間,油清浄機,89
時間,短期間,87
時間,年後,87
時間,万時間,87
時間,開始時期,86
時間,劣化速度,83
時間,安定期,82
時間,段階,79
時間,静電浄油機,78
時間,後,78
時間,更油後,77
時間,年目以降,77
時間,摩耗状態前回,76
時間,停止時,73
時間,管理表中,72
時間,短時間,71
時間,最初,71
時間,分析結果計数汚染度,70
時間,試料油中,68
時間,採油時期,67
時間,平均時間,66
時間,エンジン油中,66
時間,いつ,65
時間,染度,64
時間,許容範囲内,62
時間,本機,62
時間,外部混入異物前回,62
時間,計算時,60
時間,平衡速度,60
時間,初期,60
時間,ちょう度ちょう度,60
時間,管理基準値内,58
時間,速度,57
時間,濾過前,57
時間,年月日,57
時間,運転再開後,54
時間,規格値内,54
時間,沈降速度,54
時間,式油濾過機,54
時間,対象設備停止中,54
時間,運転中,53
時間,経過後,53
時間,水分前回,52
時間,起動停止時,51
時間,主機,49
時間,採油後,48
時間,更油前,47
時間,順,46
時間,過去,46
時間,月日,46
時間,夏期ピーク前,45
時間,進行期,44
時間,前,44
時間,促進,44
時間,月,43
時間,採油日,43
時間,計数汚染度前回,42
時間,更油時,42
時間,グリース中,42
時間,限界値到達時期,41
時間,限界使用時間,41
時間,重量汚染度前回,40
時間,次回,40
時間,度,40
時間,摩耗油清浄機,38
時間,増速機増速機,38
時間,点検時,36
時間,粘度前回,35
時間,増速機,35
時間,ランナーボス内,35
時間,運転開始直後,34
時間,規格内,34
時間,停止期間,34
時間,当面,33
時間,初期段階,33
時間,汚染状況計数汚染度,31
時間,上昇速度,31
時間,オーバーホールヶ月後,31
時間,エンジンオイル中,31
時間,燃焼時,30
時間,うち,30
時間,通常運転中,29
時間,日,29
時間,分析実施時,29
時間,~ヶ月後,29
時間,開放点検時,28
時間,起動開度,28
時間,濾過時間,28
時間,更油後年間,28
時間,摩耗前回,28
時間,始動時,28
時間,使用可能期間,28
時間,通常,27
時間,泡安定度,27
時間,機会,27
時間,年度,27
時間,時間後,25
時間,回転速度,25
時間,全量抜き取り時,25
時間,オーバーホール後,25
時間,潤滑油系統内,24
時間,検前,24
時間,ドレン配管内,24
時間,オーバーホール時,24
時間,m前後,24
時間,累積稼働時間,23
時間,潤滑状態油清浄機,23
時間,期間,23
時間,前年度,23
時間,分解点検時,23
時間,事前,23
時間,更油日,22
時間,時間経過後,22
時間,劣化度,22
時間,分析後,22
時間,使用開始時,22
時間,試料中,21
時間,系統内,21
時間,直前,21
時間,接触時,21
時間,主機停止直後,21
時間,ランク清浄度,21
時間,TS-投与前,21
時間,発電時,20
時間,停止時間,20
時間,一定期間経過後,20
時間,酸価前回,19
時間,射出成形機,19
時間,起動渋滞,18
時間,稼動時間,18
時間,環境,18
時間,溶出前回,18
時間,浄油前,18
時間,分解点検時期,18
時間,IR酸化度,18
時間,EMBEDExcel.Sheet.油清浄機,18
時間,平成年月日,17
時間,ベアリングケース間,17
時間,.時間,17
時間,軸受油槽内,16
時間,結論汚染度,16
時間,石炭火力発電所,16
時間,点火時期,16
